Barkway Surprise Major|-56-14-58-36-34-58-16-18,12
Waterworks Surprise Major|-56-14-58-36.14-12.58.34.12.34.18,18
Thorne Surprise Major|-56-14-58-38-34-38-12-38,12
Highworth Surprise Major|-56-14-58-38-34-38.56-36.58,12
Thornbury Surprise Major|-56-14-58-38-34-58.12.36-58,12
Coterie Surprise Major|-56-14.56-12.38-14-58.16-16.58,18
Quatford Surprise Major|-56-14.56-12.38-34-58.14-56.18,18
Westhorpe Surprise Major|-56-14.56-12.38.12-14.38-16-78,18
Mixbury Surprise Major|-56-14.56-12.38.12-14.38.16-16.78,18
Symposium Surprise Major|-56-14.56-12.38.12-14.58-14-58,12
Blisworth Surprise Major|-56-14.56-12.38.12-14.58.14-12.58,18
Abington Surprise Major|-56-14.56-12.38.12-14.58.36-14.58,12
Valkyrie Surprise Major|-56-14.56-56.38-12-38-34-58,12
Old Trafford Surprise Major|-56-14.56-56.38-14-1458-1236-18,18
Kurchatovium Surprise Major|-56-14.56-56.38-14-38-16-38,18
Guolop Surprise Major|-56-14.56-56.38-14-38-56-38,12
East Kilbride Surprise Major|-56-14.56-56.38-14-38.14-14.38,12
Cuprum Surprise Major|-56-14.56-56.38-14-38.14-14.38,18
Ich Dien Surprise Major|-56-14.56-56.38-14-58-14-18,18
Hawley Surprise Major|-56-14.56-56.38-14-58-14-38,18
Farnborough Surprise Major|-56-14.56-56.38-14-58-14.36.78,12
Mytholmroyd Surprise Major|-56-14.56-56.38-14-58-14.36.78,18
Earthium Surprise Major|-56-14.56-56.38-14-58.14.36-38,18
Buckminster Fullerene Surprise Major|-56-14.56-56.38.12-14.58.14-14.38,12
Ruishton Surprise Major|-56-14.56-56.38.14-14.38-16-58,12
Sedgemoor Surprise Major|-56-14.56-56.38.14-14.38-16-58,18
Bloodstone Surprise Major|-56-14.56-56.38.14-14.38.14-14.38,18
Batcombe Surprise Major|-56-14.56-56.38.14-14.38.14-34.18,12
Juror Surprise Major|-56-14.56-56.38.14-14.38.14-34.18,18
Peridot Surprise Major|-56-14.56-56.38.14-14.38.16-1256.38,18
Windmill Hill Surprise Major|-56-14.56-56.38.14-14.58-1236-18,18
Birnbeck Surprise Major|-56-14.56-56.38.14-14.58-36-78,18
Elaine Surprise Major|-56-14.56-58.1236-14-1458-14-38,18
Quoit at Cross Surprise Major|-56-14.56-58.16-12-58-34-38,18
Puxley Surprise Major|-56-14.56-58.16-14-1258-14-18,18
Lamport Surprise Major|-56-14.56-58.16-14-1258.36.12.36.18,18
Leo Surprise Major|-56-14.56-58.16-14-38-34-58,18
Scorpio Surprise Major|-56-14.56-58.16-14-38.14-14.58,12
Foulridge Surprise Major|-56-14.56-58.16-14-38.14-14.58,18
United Surprise Major|-56-14.56-58.16-34-38.56-16.58,18
Interlaken Surprise Major|-56-14.56-58.16-34-58-12-38,18
Darnall Surprise Major|-56-14.56-58.16.34-14.38.16.34.16.58,18
Huscote Surprise Major|-56-14.56-58.16.34-14.58-14-18,18
Yelverton Surprise Major|-56-14.56-58.36-12-38.14-14.38,12
Swavesey Surprise Major|-56-14.56-58.36-12-38.14-14.38,18
Saxmundham Surprise Major|-56-14.56-58.36-12-38.14-34.18,18
Tuddenham Surprise Major|-56-14.56-58.36-12-58-1236-18,18
Longley Surprise Major|-56-14.56-58.36-14-1258-1236-18,18
Prince Consort Surprise Major|-56-14.56-58.36-14-1258-14-38,18
Drogheda Surprise Major|-56-14.56-58.36-14-1458-14-18,18
Arbeia Surprise Major|-56-14.56-58.36-14-1458.36.12.36.18,18
Dingley Surprise Major|-56-14.56-58.36-14-38.12.36.14.38,18
Surrey Surprise Major|-56-14.56-58.36-14-38.14.36-58,18
Durobrivae Surprise Major|-56-14.56-58.36-14-58-12-78,12
Positronium Surprise Major|-56-14.56-58.36-14-58-14.56.18,18
Venusium Surprise Major|-56-14.56-58.36-14-58-36-18,18
Jimwell Surprise Major|-56-14.56-58.36-14-58.14-14.78,12
Illinium Surprise Major|-56-14.56-58.36-34-1458-34-38,18
Zeals Surprise Major|-56-14.56-58.36-34-38.14.36.14.38,18
Cheshire Surprise Major|-56-14.56-58.36-34-58-12-18,18
Orford Surprise Major|-56-14.56-58.36.12-12.58-36-18,18
Foscote Surprise Major|-56-14.56-58.36.14-12.58-12-18,18
Ireleth Surprise Major|-56-14.56-58.36.14-12.58-34.56.18,18
Lapis Lazuli Surprise Major|-56-14.56-58.36.14-14.38-12-58,18
Beryllium Surprise Major|-56-14.56-58.36.14-14.38-34-58,18
Willoughby Waterleys Surprise Major|-56-14.56-58.36.14-14.38.12.34.12.58,18
Neptunium Surprise Major|-56-14.56-58.36.14-14.38.14-14.58,18
Dublin Surprise Major|-56-14.56-58.36.14-14.58-14-18,18
Turnberry Surprise Major|-56-14.56-58.36.14-14.58-14-78,12
Californium Surprise Major|-56-14.56-58.36.14-14.58-56-18,18
Barnstaple Surprise Major|-56-14.56-58.36.14-14.58.12.36.12.38,18
Xeres Surprise Major|-56-14.56-58.36.14-14.58.36.12.36.18,18
Heathrow Terminal 4 Surprise Major|-56-14.56-58.36.14-34.1258.34.12-18,18
Higgs Boson Surprise Major|-56-14.56-58.36.14-34.58-1256-18,18
Double Dublin Surprise Major|-56-14.56-58.36.14-34.58-34-18,18
Double Diamond Surprise Major|-56-14.56-58.36.14-34.58-34-78,12
Quenington Surprise Major|-56-14.56-58.36.14-34.58.14-12.38,18
Filgrave Surprise Major|-56-14.56-58.36.14-34.58.14.36.14.58,18
Libra Surprise Major|-56-14.56-58.36.14-34.58.16.34.16.58,12
Mercury Surprise Major|-56-14.56-58.36.14-34.58.34.16-58,18
Strixton Surprise Major|-56-14.56-58.36.14-34.58.36.14.36.58,18
Nettleton Surprise Major|-56-1456-12-1238-14-1458-12-58,12
Nine Elms Surprise Major|-56-1456-12-1238-14-1458-1234-58,12
Longcot Village Surprise Major|-56-1456-12-1238-14-1458-34-58,12
Marshland Surprise Major|-56-1456-12-1238-14-58-14-58,12
Barnstormer Surprise Major|-56-1456-12-1238-1478-58-14-78,12
Abbey Meads Surprise Major|-56-1456-12-38-12-1458-14-58,12
Yatford Surprise Major|-56-1456-12-38-14-1458-12-58,12
Calcutt Surprise Major|-56-1456-12-38-14-1458-34-58,12
Viney Hill Surprise Major|-56-1456-12-38-14-58-14-58,12
Hollowgate Surprise Major|-56-1456-12-38-34-1458-14-58,12
Wellgate Surprise Major|-56-1456-12-38.12-14.38-34-18,18
Old Bell Surprise Major|-56-1456-12-38.12-14.58-14-58,12
Chadwick Surprise Major|-56-1456-56-1236-14-38-34-38,12
Ruby Surprise Major|-56-1456-56-1238-14-58-16-78,18
Maidenhead Surprise Major|-56-1456-56-36-14-58-16-58,18
Purfleet Surprise Major|-56-1456-56-36-14-58-16.34.58,18
Tiptree Surprise Major|-56-1456-56-36-14-58.14.36.12.78,18
Ball Surprise Major|-56-1456-56-36-34-38-16-58,12
Xylene Surprise Major|-56-1456-56-38-12-38.14-14.58,18
Zyyian Surprise Major|-56-1456-56-38-14-1458-1236-18,18
Niton Surprise Major|-56-1456-56-38-14-1458-1236-78,18
Festalban Surprise Major|-56-1456-56-38-14-38-16-38,12
Xirolofos Surprise Major|-56-1456-56-38-14-38-16-38,18
Ivel Surprise Major|-56-1456-56-38-14-58-12-58,12
Peverel Surprise Major|-56-1456-56-38-14-58-1236-18,18
Kimys Surprise Major|-56-1456-56-38-14-58-14-18,12
Terrific Surprise Major|-56-1456-56-38-14-58-14-18,18
Terbium Surprise Major|-56-1456-56-38-14-58-14.36.78,18
February Surprise Major|-56-1456-56-38.12-14.38-34-38,18
Evans Surprise Major|-56-1456-56-38.14-14.38.14-14.38,18
Carlton Curlieu Surprise Major|-56-1456-56-38.14-14.38.14-34.18,18
Zoisite Surprise Major|-56-1456-56-38.14-14.58-1236-78,18
Upton Scudamore Surprise Major|-56-1456-58-1236-14-1458-14-38,18
Hemsworth Surprise Major|-56-1456-58-1236-14-58.14-14.38,18
Boulogne Eastern Surprise Major|-56-1456-58-1236-34-38.14-14.58,12
Laxo Surprise Major|-56-1456-58-1238-14-1458-14.36.58,18
Prospect Surprise Major|-56-1456-58-1238-34-3458.16-12.38,18
Madingley Surprise Major|-56-1456-58-16-14-38-56-58,12
Apethorpe Surprise Major|-56-1456-58-16-14-38-56-58,18
Butterworth Surprise Major|-56-1456-58-16-14-38.12.56.12.58,12
Antioch Surprise Major|-56-1456-58-16-14-38.14.36.14.78,12
Openshaw Surprise Major|-56-1456-58-16-14-38.14.56.14.58,12
Charlton Kings Surprise Major|-56-1456-58-16-34-1258-16-38,12
Rachel Surprise Major|-56-1456-58-16-34-1458-16-78,12
Sarah Surprise Major|-56-1456-58-16-34-1458-16-78,18
Xanthium Surprise Major|-56-1456-58-16-34-1458-34-18,18
Nunton Surprise Major|-56-1456-58-16-34-38-14-58,12
Esbece Surprise Major|-56-1456-58-16-34-38-14-58,18
Jumièges Surprise Major|-56-1456-58-16-34-58.12.56.14.38,18
Upton Cheyne Surprise Major|-56-1456-58-36-34-1258.34-14.38,18
Shardeloes Surprise Major|-56-1456-58-36-34-1258.34-34.18,18
Manganese Surprise Major|-56-1456-58-36-34-1458-34-38,18
Histon Surprise Major|-56-1456-58-36-34-3458-16-58,12
Loddington Surprise Major|-56-1456-58-36-34-3458-16-58,18
Kirkland Surprise Major|-56-1456-58-36-34-38-14.36.78,18
Venus Surprise Major|-56-1456-58-36-34-38.14-14.58,12
Barrow Gurney Surprise Major|-56-1456-58-36-34-38.14-14.58,18
Marston Trussell Surprise Major|-56-1456-58-36.14-14.58-14-18,18
Zepce Surprise Major|-56-1456-78-123678-12-123458-12.34.78,12
Zeitz Surprise Major|-56-1456-78-123678-12-1258-12-78,12
Wa Surprise Major|-56-1456-78-123678-12-1258.34.12.34.78,12
Vyru Surprise Major|-56-1456-78-123678-12-58.12-12.78,12
Mofa Surprise Major|-56-1456-78-123678-12.34.1258.34.12-78,12
Velsk Surprise Major|-56-1456-78-123678-1234-123458-12-78,12
Zarki Surprise Major|-56-1456-78-123678-1234-1258.34.12-78,12
Yelwa Surprise Major|-56-1456-78-123678-1234-3458.12-12.78,12
Uncia Surprise Major|-56-1456-78-123678-1234-58.12.34.12.78,12
Yeysk Surprise Major|-56-1456-78-3678-12-3458-12.34.78,12
Zarqa Surprise Major|-56-1456-78-3678-12-58-12-78,12
Venlo Surprise Major|-56-1456-78-3678-12-58.34.12.34.78,12
Jiul Surprise Major|-56-1456-78-3678-12.34.58.34.12-78,12
Wour Surprise Major|-56-1456-78-3678-1234-1258-34-78,12
Velp Surprise Major|-56-1456-78-3678-1234-3458-12-78,12
Trang Surprise Major|-56-1456-78-3678-1234-58.34.12-78,12
Wotho Surprise Major|-56-1456-78-3678-34-58-34-78,12
Wouw Surprise Major|-56-1456-78-3678.12-12.3458.12-1234.78,12
Vyatka Surprise Major|-56-1456-78-3678.12-12.58.12-12.78,12
Upolu Surprise Major|-56-1456-78-3678.12-12.58.1234-1234.78,12
Etah Surprise Major|-56-1456-78-3678.12-1234.58.1234-12.78,12
Ybbs Surprise Major|-56-1456-78-3678.12.34.12.3458.12-12.78,12
Uozu Surprise Major|-56-1456-78-3678.12.34.12.58.12.34.12.78,12
Poopo Surprise Major|-56-1456-78-3678.12.34.12.58.1234-12.78,12
Tsu Surprise Major|-56-1456.78-78.1236-12-123458-12.34.78,12
Truk Surprise Major|-56-1456.78-78.1236-12-1258-12-78,12
Shaqa Surprise Major|-56-1456.78-78.1236-12-1258.34.12.34.78,12
Sfax Surprise Major|-56-1456.78-78.1236-12-58.12-12.78,12
Mau Surprise Major|-56-1456.78-78.1236-12.34.1258.34.12-78,12
Saco Surprise Major|-56-1456.78-78.1236-1234-123458-12-78,12
Yazd Surprise Major|-56-1456.78-78.1236-1234-1258.34.12-78,12
Tavda Surprise Major|-56-1456.78-78.1236-1234-3458.12-12.78,12
Rania Surprise Major|-56-1456.78-78.1236-1234-58.12.34.12.78,12
Tehri Surprise Major|-56-1456.78-78.36-12-3458-12.34.78,12
Trn Surprise Major|-56-1456.78-78.36-12-58-12-78,12
Saeki Surprise Major|-56-1456.78-78.36-12-58.34.12.34.78,12
Ishan Surprise Major|-56-1456.78-78.36-12.34.58.34.12-78,12
Suhl Surprise Major|-56-1456.78-78.36-1234-1258-34-78,12
Sabha Surprise Major|-56-1456.78-78.36-1234-3458-12-78,12
Tasil Surprise Major|-56-1456.78-78.36-1234-58.34.12-78,12
Surat Surprise Major|-56-1456.78-78.36-34-58-34-78,12
Sursk Surprise Major|-56-1456.78-78.36.12-12.3458.12-1234.78,12
Serov Surprise Major|-56-1456.78-78.36.12-12.58.12-12.78,12
Ravar Surprise Major|-56-1456.78-78.36.12-12.58.1234-1234.78,12
Dnepr Surprise Major|-56-1456.78-78.36.12-1234.58.1234-12.78,12
Taua Surprise Major|-56-1456.78-78.36.12.34.12.3458.12-12.78,12
Parag Surprise Major|-56-1456.78-78.36.12.34.12.58.12.34.12.78,12
Raqqa Surprise Major|-56-1456.78-78.36.12.34.12.58.1234-12.78,12
Pskov Surprise Major|-56-145678-78-1236-12-123458-12.34.78,12
Prai Surprise Major|-56-145678-78-1236-12-1258-12-78,12
Olot Surprise Major|-56-145678-78-1236-12-1258.34.12.34.78,12
Okkak Surprise Major|-56-145678-78-1236-12-58.12-12.78,12
Luch Surprise Major|-56-145678-78-1236-12.34.1258.34.12-78,12
Nuoro Surprise Major|-56-145678-78-1236-1234-123458-12-78,12
Otsu Surprise Major|-56-145678-78-1236-1234-1258-1234-78,12
Wisla Surprise Major|-56-145678-78-1236-1234-1258.34.12-78,12
Pataz Surprise Major|-56-145678-78-1236-1234-3458.12-12.78,12
Patti Surprise Major|-56-145678-78-36-12-3458-12.34.78,12
Poso Surprise Major|-56-145678-78-36-12-58-12-78,12
Nuqui Surprise Major|-56-145678-78-36-12-58.34.12.34.78,12
Iasi Surprise Major|-56-145678-78-36-12.34.58.34.12-78,12
Nara Surprise Major|-56-145678-78-36-1234-1258-34-78,12
Nules Surprise Major|-56-145678-78-36-1234-3458-12-78,12
Oulu Surprise Major|-56-145678-78-36-1234-58-1234-78,12
Sucha Surprise Major|-56-145678-78-36-1234-58.34.12-78,12
Narva Surprise Major|-56-145678-78-36-34-58-34-78,12
Outjo Surprise Major|-56-145678-78-36.12-12.3458.12-1234.78,12
Okha Surprise Major|-56-145678-78-36.12-12.58.12-12.78,12
Nauta Surprise Major|-56-145678-78-36.12-12.58.1234-1234.78,12
Coen Surprise Major|-56-145678-78-36.12-1234.58.1234-12.78,12
Pariz Surprise Major|-56-145678-78-36.12.34.12.3458.12-12.78,12
Ota Surprise Major|-56-145678-78-36.12.34.12.58.1234-12.78,12
Christopher Robin Surprise Major|-56-1458-1256-36-14-58-16-78,12
Old Kent Road Surprise Major|-56-1458-56-36-14-1258-56-58,12
Jolesfield Surprise Major|-56-1458-56-36-14-58-14-58,12
Gimpanzee Surprise Major|-56-1458-56-38-12-58-14.36.58,18
Broughton Astley Surprise Major|-56-1458-56-38-14-58.14-14.78,12
Fenrir Surprise Major|-56-1458-58-38.12-12.58-14-38,12
St Jude's Surprise Major|-56-1478-56-123678-34-1258-34-18,18
Wels Surprise Major|-56-1478-5678-1236-12-3458-34-78,12
Lodz Surprise Major|-56-1478-5678-1236-12-58.34-34.78,12
Sivas Surprise Major|-56-1478-5678-36.12-12.3458-34-78,12
Prague Surprise Major|-56-16-12-38-14-38-14-78,12
Churchill Surprise Major|-56-16-12-38-14-38-36-18,18
Shackleton Surprise Major|-56-16-12-38-34-58-16-78,12
Witnesham Surprise Major|-56-16-12-38-34-58.16-16.78,12
Sarum St Martins Surprise Major|-56-16-12-38.12-12.3458-16-78,12
Dennington Surprise Major|-56-16-12-38.14-14.38-36-58,18
Barrington Surprise Major|-56-16-12-38.14-14.58-16-58,12
Kimbolton Surprise Major|-56-16-12-38.14-14.58.36-36.58,18
Deuteron Surprise Major|-56-16-1256-38-14-58-16-78,12
Deuterium Surprise Major|-56-16-56-1238-14-58-16-78,12
Masurium Surprise Major|-56-16-56-1238-14-58-16-78,18
Theberton Surprise Major|-56-16-56-16-12-1258.36-36.18,18
Mendlesham Surprise Major|-56-16-56-16-12-58.14.36.14.78,18
Cheddington Surprise Major|-56-16-56-16-12-58.16.34.16.78,18
Mentmore Surprise Major|-56-16-56-16-12-58.34.16-78,18
Spaldwick Surprise Major|-56-16-56-16-12-58.34.16.34.78,18
Eburo Surprise Major|-56-16-56-16-12-58.36.12.36.18,18
Sipson Surprise Major|-56-16-56-16-14-38-16-78,18
Wilburton Surprise Major|-56-16-56-16-14-38.16-16.78,18
Incubus Surprise Major|-56-16-56-38-12-58-14-18,12
Llareggub Surprise Major|-56-16-56-38-14-1458-1236-78,12
Amethyst Surprise Major|-56-16-56-38.14-14.58-1236-78,18
Go Surprise Major|-56-16-58-1238-34-1238-1256-38,12
Devonport Royal Dockyard Surprise Major|-56-16-58-16-14-38-14-78,12
Scawthorpe Surprise Major|-56-16-58-16-14-58-34-58,12
Seaton Surprise Major|-56-16-58-16-14-58-34.12.58,12
Sidbury Surprise Major|-56-16-58-16-14-58.14-14.58,12
Redruth Surprise Major|-56-16-58-36-14-1458-34-58,12
Radlett Surprise Major|-56-16-58-36-14-58-14-58,12
Piccadilly Circus Surprise Major|-56-16-58-36.12-12.38.14-16.78,12
Shenley Surprise Major|-56-16-58-36.14-14.58.14-14.58,12
Little Baddow Surprise Major|-56-16-58-38-14-58-1236-78,12
Moorhouses Surprise Major|-56-16.58-12.38.14-14.58.14-16.78,12
Pendle Surprise Major|-56-16.58-12.38.14-14.58.14-16.78,18
Harwell Surprise Major|-56.34.16.58-58.16-34-58-12-18,12
Vigo Surprise Major|-56.38.14-1258-36-14-58-34-38,12
Kalna Surprise Major|-5678-14-5678-1236-12-58.34-34.78,12
Orbe Surprise Major|-5678-14-5678-36-12-123458-34-78,12
Chanf Surprise Major|-5678-14-5678-36-12-1258.34-34.78,12
Hisya Surprise Major|-5678-14-5678-36.12-12.58.34-34.78,12
Tuao Surprise Major|-5678-14.56.78-1236-12-123458-12.34.78,12
Shusf Surprise Major|-5678-14.56.78-1236-12-1258.34.12.34.78,12
Simo Surprise Major|-5678-14.56.78-1236-12.34.1258-12.34.78,12
Tufi Surprise Major|-5678-14.56.78-1236-1234-1258-12.34.78,12
Temta Surprise Major|-5678-14.56.78-36-12-3458-12.34.78,12
Safi Surprise Major|-5678-14.56.78-36-12-58.34.12.34.78,12
Sagar Surprise Major|-5678-14.56.78-36-12.34.58-12.34.78,12
Tepic Surprise Major|-5678-14.56.78-36-1234-58-12.34.78,12
Sylt Surprise Major|-5678-14.56.78-36.12-12.3458.12-1234.78,12
Razan Surprise Major|-5678-14.56.78-36.12-12.58.1234-1234.78,12
Reitz Surprise Major|-5678-14.56.78-36.12-1234.58.12-1234.78,12
Tabas Surprise Major|-5678-14.56.78-36.12.34.12.58.12-1234.78,12
Jurm Surprise Major|-5678-1456-78-1236-12-123458-12.34.78,12
Hejaz Surprise Major|-5678-1456-78-1236-12-1258.34.12.34.78,12
Hekla Surprise Major|-5678-1456-78-1236-12.34.1258-12.34.78,12
Juuka Surprise Major|-5678-1456-78-1236-1234-1258-12.34.78,12
Izki Surprise Major|-5678-1456-78-36-12-3458-12.34.78,12
Greiz Surprise Major|-5678-1456-78-36-12-58.34.12.34.78,12
Griva Surprise Major|-5678-1456-78-36-12.34.58-12.34.78,12
Iznit Surprise Major|-5678-1456-78-36-1234-58-12.34.78,12
Igra Surprise Major|-5678-1456-78-36.12-12.3458.12-1234.78,12
Gams Surprise Major|-5678-1456-78-36.12-12.58.1234-1234.78,12
Gao Surprise Major|-5678-1456-78-36.12-1234.58.12-1234.78,12
Ikla Surprise Major|-5678-1456-78-36.12.34.12.58.12-1234.78,12
Mora Surprise Major|-5678-145678-78-123678-12-123458-12.34.78,12
Lillo Surprise Major|-5678-145678-78-123678-12-1258.34.12.34.78,12
Lins Surprise Major|-5678-145678-78-123678-12.34.1258-12.34.78,12
Moro Surprise Major|-5678-145678-78-123678-1234-1258-12.34.78,12
Melo Surprise Major|-5678-145678-78-3678-12-3458-12.34.78,12
Kumta Surprise Major|-5678-145678-78-3678-12-58.34.12.34.78,12
Kutu Surprise Major|-5678-145678-78-3678-12.34.58-12.34.78,12
Metz Surprise Major|-5678-145678-78-3678-1234-58-12.34.78,12
Lyss Surprise Major|-5678-145678-78-3678.12-12.3458.12-1234.78,12
Kem Surprise Major|-5678-145678-78-3678.12-12.58.1234-1234.78,12
Kerch Surprise Major|-5678-145678-78-3678.12-1234.58.12-1234.78,12
Magaz Surprise Major|-5678-145678-78-3678.12.34.12.58.12-1234.78,12
Oqair Surprise Major|-5678-1478-5678-3678-12-123458-34-78,12
Chelm Surprise Major|-5678-1478-5678-3678-12-1258.34-34.78,12
Horka Surprise Major|-5678-1478-5678-3678.12-12.58.34-34.78,12
Zilaf Surprise Major|-5678-1478.56.78-123678-12-123458-12.34.78,12
Waco Surprise Major|-5678-1478.56.78-123678-12-1258.34.12.34.78,12
Wafi Surprise Major|-5678-1478.56.78-123678-12.34.1258-12.34.78,12
Znin Surprise Major|-5678-1478.56.78-123678-1234-1258-12.34.78,12
Yhu Surprise Major|-5678-1478.56.78-3678-12-3458-12.34.78,12
Veys Surprise Major|-5678-1478.56.78-3678-12-58.34.12.34.78,12
Vich Surprise Major|-5678-1478.56.78-3678-12.34.58-12.34.78,12
Yibna Surprise Major|-5678-1478.56.78-3678-1234-58-12.34.78,12
Wubin Surprise Major|-5678-1478.56.78-3678.12-12.3458.12-1234.78,12
Urga Surprise Major|-5678-1478.56.78-3678.12-12.58.1234-1234.78,12
Usak Surprise Major|-5678-1478.56.78-3678.12-1234.58.12-1234.78,12
Wuhu Surprise Major|-5678-1478.56.78-3678.12.34.12.58.12-1234.78,12
Briestfield Surprise Major|-58-14-12-1236-12-58-34-18,18
Millbank Surprise Major|-58-14-12-1236-14-1458-14-18,18
Wardgate Surprise Major|-58-14-12-1236-34-1458-34-38,18
Cantiventi Surprise Major|-58-14-12-1236-34-3458.12-14.38,18
Bocrandium Surprise Major|-58-14-12-1238-34-1258.34-16.38,18
Morgantium Surprise Major|-58-14-12-1238-34-1458-34.56.38,18
Howroyd Surprise Major|-58-14-12-1238-34-1458.36.12-38,18
Ituna Surprise Major|-58-14-12-1238-34-58.16-14.38,18
Dubnium Surprise Major|-58-14-12-16-12-1238-16-38,12
Rotherfield Surprise Major|-58-14-12-16-12-38-34-38,12
Moseley Surprise Major|-58-14-12-16-12-58-16-78,12
Felstead Surprise Major|-58-14-12-16-12-58-34-18,18
Moulton Surprise Major|-58-14-12-16-12-58.16-16.78,12
Somerden Surprise Major|-58-14-12-16-14-1238.56-56.18,12
Totternhoe Surprise Major|-58-14-12-16-14-38-12-18,12
Farnworth Surprise Major|-58-14-12-16-34-1238-36-58,12
Metheringham Surprise Major|-58-14-12-16-34-38-14-58,12
Caxton Surprise Major|-58-14-12-16-34-58.36-36.58,12
Beaurepaire Surprise Major|-58-14-12-36-12-1258-34-18,18
Atina Surprise Major|-58-14-12-36-12-3458-12-18,18
Warnham Surprise Major|-58-14-12-36-12-38-14-18,12
Lower Beeding Surprise Major|-58-14-12-36-12-38-14-18,18
Chiltern Surprise Major|-58-14-12-36-12-38-14-78,12
Bearwood Surprise Major|-58-14-12-36-12-38-56-18,12
Calthorpe Surprise Major|-58-14-12-36-12-58-16-58,12
Trisantona Surprise Major|-58-14-12-36-12-58.12-14.38,18
Dronfield Surprise Major|-58-14-12-36-14-1258-36-78,12
Queen Adelaide Surprise Major|-58-14-12-36-14-1458-14-38,18
Jump Surprise Major|-58-14-12-36-14-3458-16-58,12
Ripplesmere Surprise Major|-58-14-12-36-14-38-34-18,12
Laleham Surprise Major|-58-14-12-36-14-38.16-16.38,18
Ditcheat Surprise Major|-58-14-12-36-14-38.16-36.18,18
Thetford Surprise Major|-58-14-12-36-14-58-14.56.38,12
Unstone Surprise Major|-58-14-12-36-14-58-36-78,12
Hertfordshire Surprise Major|-58-14-12-36-14-58.14-14.38,18
Barry Surprise Major|-58-14-12-36-14-58.14-34.18,18
Pomfret Surprise Major|-58-14-12-36-34-1258-12-18,18
Pons Fractus Surprise Major|-58-14-12-36-34-3458-34-18,18
Kingsbury Surprise Major|-58-14-12-36-34-38-16-18,12
Showsley Surprise Major|-58-14-12-36-34-38.14-14.58,12
Adamantium Surprise Major|-58-14-12-36-34-58.34-14.38,18
Tamium Surprise Major|-58-14-12-36-34-58.34-34.18,18
Vange Surprise Major|-58-14-12-36.12-12.58-34-18,18
Othona Surprise Major|-58-14-12-36.12-12.58.14-12.38,18
Zeta Surprise Major|-58-14-12-36.12-34.1258.34-14.38,18
Salterforth Surprise Major|-58-14-12-36.12-34.1258.34-34.18,18
Vagniacae Surprise Major|-58-14-12-36.12-34.58-12-18,18
Calais Surprise Major|-58-14-12-36.14-14.38-3456-38,12
Woburn Surprise Major|-58-14-12-36.14-14.38.14.36.14.58,18
Norton Surprise Major|-58-14-12-36.14-14.58-14-38,18
Derventium Surprise Major|-58-14-12-36.14-34.1258-34-38,18
Praetorium Surprise Major|-58-14-12-36.14-34.1258.34-12.38,18
Ocrinum Surprise Major|-58-14-12-38-12-1258-34.56.18,18
Trowbridge Surprise Major|-58-14-12-38-12-38-16-58,12
Tetbury Surprise Major|-58-14-12-38-12-38-16.34.58,12
Twerton Surprise Major|-58-14-12-38-12-38.12.36.14.58,12
Wiay Surprise Major|-58-14-12-38-12-38.14-16.38,18
Birkdale Surprise Major|-58-14-12-38-12-38.14-36.18,18
Colonia Surprise Major|-58-14-12-38-12-38.14.56.14.38,18
Durocornovium Surprise Major|-58-14-12-38-12-58.12-16.38,18
Britonum Surprise Major|-58-14-12-38-14-1238-56-18,18
Abus Surprise Major|-58-14-12-38-14-1458-14.56.38,18
Calleva Surprise Major|-58-14-12-38-14-38-1256-18,18
Wordsworth Surprise Major|-58-14-12-38-14-38-16-18,12
Denmark Surprise Major|-58-14-12-38-14-38-16-18,18
Ryme Intrinseca Surprise Major|-58-14-12-38-14-38.12-56.18,18
Crococalana Surprise Major|-58-14-12-38-14-38.12.34.16.38,18
Quarley Surprise Major|-58-14-12-38-14-38.56.12-18,18
Helios Surprise Major|-58-14-12-38-14-58.14-16.38,18
Wedmore Surprise Major|-58-14-12-38-14-58.14.36-58,12
Mediomanum Surprise Major|-58-14-12-38-14-58.14.56.14.38,18
Banna Surprise Major|-58-14-12-38-34-1458-12.36.18,18
Kappa Surprise Major|-58-14-12-38-34-1458.36.12-18,18
Billingborough Surprise Major|-58-14-12-38-34-58-16-18,12
Anderita Surprise Major|-58-14-12-38-34-58.34-16.38,18
Voreda Surprise Major|-58-14-12-38-34-58.34.56.34.18,18
Melandra Surprise Major|-58-14-12-38.12-34.58.16-14.38,18
Causennae Surprise Major|-58-14-12-38.14-14.58-14.56.38,18
Valence Surprise Major|-58-14-12-38.14-34.1258.36-36.18,12
Mytholm Surprise Major|-58-14-12.58.16-14-58-14-18,12
Clopton Surprise Major|-58-14-1256-16-12-38.16-16.78,12
Buckland Dinham Surprise Major|-58-14-1256-16-14-1258-12-58,12
Fanybedwell Surprise Major|-58-14-1256-16-14-1458-14-58,12
Monaghan Surprise Major|-58-14-1256-16-14-38-12-18,12
Pioneer Surprise Major|-58-14-1256-16-14-58-12-58,12
Broadway Surprise Major|-58-14-1256-16-14-58-14-58,12
Uttoxeter Surprise Major|-58-14-1256-16-14-58-16-78,12
Grossular Surprise Major|-58-14-1256-16-14-58-16-78,18
Frittenden Surprise Major|-58-14-1256-16-14-58.12-12.58,12
Wappingthorn Surprise Major|-58-14-1256-16-14-58.14-14.58,12
Yaxley Surprise Major|-58-14-1256-16-14-58.16-16.78,12
